Dates,Forecasted_Close,Close
2023-03-03 01:45:00,1.3579205437675117,1.357
2023-03-03 02:00:00,1.3572536814182996,1.3581
2023-03-03 02:15:00,1.358076894877851,1.3576
2023-03-03 02:30:00,1.3577342101842165,1.3576
2023-03-03 02:45:00,1.3577101453661917,1.3578
2023-03-03 03:00:00,1.357835051101446,1.3575
2023-03-03 03:15:00,1.3576155356943607,1.3572
2023-03-03 03:30:00,1.357369249126315,1.3563
2023-03-03 03:45:00,1.3566323260903357,1.3562
2023-03-03 04:00:00,1.3565059215694666,1.356
2023-03-03 04:15:00,1.3563018745452164,1.3558
2023-03-03 04:30:00,1.356099517685175,1.3562
2023-03-03 04:45:00,1.3563411914050578,1.3563
2023-03-03 05:00:00,1.3564099930495024,1.3566
2023-03-03 05:15:00,1.356637700292468,1.3569
2023-03-03 05:30:00,1.3568924980074166,1.3563
2023-03-03 05:45:00,1.356481128680706,1.3562
2023-03-03 06:00:00,1.3564034123301505,1.3569
2023-03-03 06:15:00,1.356927618059516,1.3572
2023-03-03 06:30:00,1.357201026302576,1.357
2023-03-03 06:45:00,1.3570673161119222,1.3574
2023-03-03 07:00:00,1.3573792278558015,1.3578
2023-03-03 07:15:00,1.3577297731131315,1.3585
2023-03-03 07:30:00,1.358338681551814,1.3594
2023-03-03 07:45:00,1.3591421575337648,1.3598
2023-03-03 08:00:00,1.35958516985476,1.36
2023-03-03 08:15:00,1.3598280948162078,1.3607
2023-03-03 08:30:00,1.3604678838551043,1.3606
2023-03-03 08:45:00,1.3604541129171848,1.3615
2023-03-03 09:00:00,1.3612800446808337,1.3625
2023-03-03 09:15:00,1.362231022593379,1.3634
2023-03-03 09:30:00,1.3631631580352783,1.3629
2023-03-03 09:45:00,1.362794349643588,1.3629
2023-03-03 10:00:00,1.3627975853979586,1.3626
2023-03-03 10:15:00,1.3624569918274878,1.3627
2023-03-03 10:30:00,1.3625905179202555,1.3622
2023-03-03 10:45:00,1.3621506467044353,1.3625
2023-03-03 11:00:00,1.362431463587284,1.3627
2023-03-03 11:15:00,1.362605074134469,1.362
2023-03-03 11:30:00,1.3620023449361323,1.3614
2023-03-03 11:45:00,1.3614439063608645,1.3609
2023-03-03 12:00:00,1.3609482930094003,1.3611
2023-03-03 12:15:00,1.3611178305208682,1.3608
2023-03-03 12:30:00,1.3608728628009557,1.3605
2023-03-03 12:45:00,1.3606029815405607,1.3598
2023-03-03 13:00:00,1.359948543718457,1.3601
2023-03-03 13:15:00,1.3601736756712197,1.3605
2023-03-03 13:30:00,1.3605284177362917,1.3607
2023-03-03 13:45:00,1.360747908180952,1.3606
2023-03-03 14:00:00,1.360678038352728,1.36
2023-03-03 14:15:00,1.360145940336585,1.36
2023-03-03 14:30:00,1.3601224912583827,1.3596
2023-03-03 14:45:00,1.3597654630512,1.3591
2023-03-03 15:00:00,1.3593239047914742,1.3588
2023-03-03 15:15:00,1.3590142989516258,1.3588
2023-03-03 15:30:00,1.3589672817036509,1.3596
2023-03-03 15:45:00,1.3596076516389846,1.3594
2023-03-03 16:00:00,1.3594912965744734,1.3596
2023-03-03 16:15:00,1.359659342060983,1.3597
2023-03-03 16:30:00,1.3597398068785667,1.3599
2023-03-03 16:45:00,1.3599373168677091,1.3598
2023-03-05 13:00:00,1.359876507359743,1.3595
2023-03-05 13:15:00,1.3596226686179638,1.359
2023-03-05 13:30:00,1.3591671948462725,1.3596
2023-03-05 13:45:00,1.3596403300538658,1.3597
2023-03-05 14:00:00,1.359749477738142,1.3596
2023-03-05 14:15:00,1.3596760091602802,1.3596
2023-03-05 14:30:00,1.3596512895986437,1.3595
2023-03-05 14:45:00,1.3595570782855153,1.3597
2023-03-05 15:00:00,1.3597277521073818,1.3595
2023-03-05 15:15:00,1.3595684081062673,1.3599
2023-03-05 15:30:00,1.3599037892103194,1.3602
2023-03-05 15:45:00,1.3601741759598254,1.3602
2023-03-05 16:00:00,1.360208287113905,1.3603
2023-03-05 16:15:00,1.360301336634159,1.3603
2023-03-05 16:30:00,1.3603065683424471,1.3603
2023-03-05 16:45:00,1.360316309928894,1.3604
2023-03-05 17:00:00,1.3604071419537067,1.3597
2023-03-05 17:15:00,1.3597999881654976,1.3604
2023-03-05 17:30:00,1.3603796978473663,1.3605
2023-03-05 17:45:00,1.3604907952010632,1.3605
2023-03-05 18:00:00,1.3605196767270564,1.3605
2023-03-05 18:15:00,1.360504978018999,1.3605
2023-03-05 18:30:00,1.3605038983941078,1.3605
2023-03-05 18:45:00,1.36051046975255,1.3605
2023-03-05 19:00:00,1.360519181638956,1.3604
2023-03-05 19:15:00,1.3604344945311546,1.3603
2023-03-05 19:30:00,1.3603383631914854,1.3606
2023-03-05 19:45:00,1.3605902309417723,1.3607
2023-03-05 20:00:00,1.360696277564764,1.3609
2023-03-05 20:15:00,1.3608888689160346,1.3611
2023-03-05 20:30:00,1.3610764220178126,1.3605
2023-03-05 20:45:00,1.360563860219717,1.3604
2023-03-05 21:00:00,1.3604619282364845,1.3607
2023-03-05 21:15:00,1.3606982891201973,1.3603
2023-03-05 21:30:00,1.3603741894721983,1.3594
2023-03-05 21:45:00,1.3595705189913512,1.3588
2023-03-05 22:00:00,1.3589897364452481,1.3591
2023-03-05 22:15:00,1.3591850731432438,1.3591
2023-03-05 22:30:00,1.3591843871966003,1.3591
2023-03-05 22:45:00,1.3591714114159346,1.3593
2023-03-05 23:00:00,1.3593142750158906,1.3595
2023-03-05 23:15:00,1.359491991882026,1.3598
2023-03-05 23:30:00,1.3597745108902455,1.36
2023-03-05 23:45:00,1.3599832550108433,1.3601
2023-03-06 00:00:00,1.3601007718682288,1.36
2023-03-06 00:15:00,1.360031172466278,1.3599
2023-03-06 00:30:00,1.3599468129903078,1.3599
2023-03-06 00:45:00,1.3599409145772456,1.3596
2023-03-06 01:00:00,1.3596785579279065,1.3596
2023-03-06 01:15:00,1.35965966553241,1.36
2023-03-06 01:30:00,1.3599840662896632,1.3598
2023-03-06 01:45:00,1.3598359652608631,1.3595
2023-03-06 02:00:00,1.3595729554280638,1.3592
2023-03-06 02:15:00,1.3592838936641811,1.359
2023-03-06 02:30:00,1.3590934480413794,1.3587
2023-03-06 02:45:00,1.3588223779454827,1.3587
2023-03-06 03:00:00,1.3587960420668124,1.3591
2023-03-06 03:15:00,1.3591072954267263,1.3589
2023-03-06 03:30:00,1.3589579769596456,1.3591
2023-03-06 03:45:00,1.3591187339380384,1.359
2023-03-06 04:00:00,1.3590394501551986,1.3589
2023-03-06 04:15:00,1.3589647454172373,1.36
2023-03-06 04:30:00,1.359876752823591,1.3598
2023-03-06 04:45:00,1.359810042822361,1.36
2023-03-06 05:00:00,1.3600024656772614,1.3604
2023-03-06 05:15:00,1.360335560119152,1.3604
2023-03-06 05:30:00,1.3603812912821769,1.3606
2023-03-06 05:45:00,1.3605787669479847,1.3602
2023-03-06 06:00:00,1.3602387329518795,1.3608
2023-03-06 06:15:00,1.360754837334156,1.3616
2023-03-06 06:30:00,1.3614808580309152,1.362
2023-03-06 06:45:00,1.3619269552916289,1.3626
2023-03-06 07:00:00,1.3625085329949855,1.3628
2023-03-06 07:15:00,1.3627291498690843,1.3625
2023-03-06 07:30:00,1.3624831638902426,1.3625
2023-03-06 07:45:00,1.3624829933136702,1.3621
2023-03-06 08:00:00,1.3621087306320667,1.3613
2023-03-06 08:15:00,1.3613752784132958,1.3607
2023-03-06 08:30:00,1.3607957601100207,1.3604
2023-03-06 08:45:00,1.3604812761962413,1.3617
2023-03-06 09:00:00,1.3615782104492187,1.3618
2023-03-06 09:15:00,1.3617901019155978,1.3618
2023-03-06 09:30:00,1.361813488587737,1.3622
2023-03-06 09:45:00,1.3621373812556266,1.362
2023-03-06 10:00:00,1.3619930693149567,1.3611
2023-03-06 10:15:00,1.361207406103611,1.3614
2023-03-06 10:30:00,1.3614593726634978,1.3615
2023-03-06 10:45:00,1.3615409977138042,1.3614
2023-03-06 11:00:00,1.3614745113343,1.3613
2023-03-06 11:15:00,1.3613669513642788,1.3619
2023-03-06 11:30:00,1.3618782546401023,1.3614
2023-03-06 11:45:00,1.3614693534731865,1.3606
2023-03-06 12:00:00,1.3607551452040672,1.36
2023-03-06 12:15:00,1.3601585141181944,1.3605
2023-03-06 12:30:00,1.360552837228775,1.3608
2023-03-06 12:45:00,1.36083957644701,1.3609
2023-03-06 13:00:00,1.3609499790132045,1.3614
2023-03-06 13:15:00,1.3613743548035622,1.3613
2023-03-06 13:30:00,1.3613139176517723,1.3615
2023-03-06 13:45:00,1.361514451214671,1.3617
2023-03-06 14:00:00,1.361706666049361,1.3616
2023-03-06 14:15:00,1.3616473054021596,1.3619
2023-03-06 14:30:00,1.3619171877026557,1.3616
2023-03-06 14:45:00,1.3616539547681807,1.3619
2023-03-06 15:00:00,1.3619236321687698,1.3619
2023-03-06 15:15:00,1.361919927328825,1.3623
2023-03-06 15:30:00,1.362296612405777,1.3621
2023-03-06 15:45:00,1.3621297323524952,1.3617
2023-03-06 16:00:00,1.361767691898346,1.3617
2023-03-06 16:15:00,1.3617328381121159,1.3616
2023-03-06 16:30:00,1.361635501295328,1.3613
2023-03-06 16:45:00,1.3613714175581932,1.3613
2023-03-06 17:00:00,1.3613501422911882,1.3613
2023-03-06 17:15:00,1.3613319051593542,1.3612
2023-03-06 17:30:00,1.3612418032854794,1.3611
2023-03-06 17:45:00,1.3611450926095248,1.3611
2023-03-06 18:00:00,1.3611342297941447,1.3613
2023-03-06 18:15:00,1.361308196055889,1.3614
2023-03-06 18:30:00,1.361411760997772,1.3614
2023-03-06 18:45:00,1.3614237741649151,1.3617
2023-03-06 19:00:00,1.3616885776519774,1.3617
2023-03-06 19:15:00,1.3617065453976391,1.3612
2023-03-06 19:30:00,1.3612687221407889,1.3613
2023-03-06 19:45:00,1.3613346489459275,1.3614
2023-03-06 20:00:00,1.3614100136280058,1.3613
2023-03-06 20:15:00,1.3613373251259326,1.3608
2023-03-06 20:30:00,1.3608798470795154,1.361
2023-03-06 20:45:00,1.3610233519017696,1.3606
2023-03-06 21:00:00,1.3606575816452502,1.3602
2023-03-06 21:15:00,1.3602994561314583,1.3603
2023-03-06 21:30:00,1.3603437602758408,1.3601
2023-03-06 21:45:00,1.3601608377039431,1.3604
2023-03-06 22:00:00,1.360407612079382,1.3606
2023-03-06 22:15:00,1.3605858937203883,1.3605
2023-03-06 22:30:00,1.3605192461252211,1.3611
2023-03-06 22:45:00,1.3610360910594463,1.3606
2023-03-06 23:00:00,1.3606393507540224,1.3607
2023-03-06 23:15:00,1.3607332677185535,1.3607
2023-03-06 23:30:00,1.3607084665089846,1.3606
2023-03-06 23:45:00,1.3606336572408675,1.3608
2023-03-07 00:00:00,1.360799293333292,1.3608
2023-03-07 00:15:00,1.3608039613068104,1.3608
2023-03-07 00:30:00,1.360806244328618,1.3609
2023-03-07 00:45:00,1.3608876540780066,1.3612
2023-03-07 01:00:00,1.361159989976883,1.3616
2023-03-07 01:15:00,1.3615381103932858,1.3616
2023-03-07 01:30:00,1.361576373630762,1.3615
2023-03-07 01:45:00,1.361496579158306,1.3619
2023-03-07 02:00:00,1.3618444430351258,1.3616
2023-03-07 02:15:00,1.3616019185125827,1.361
2023-03-07 02:30:00,1.3610694866240023,1.361
2023-03-07 02:45:00,1.361028085401654,1.3619
2023-03-07 03:00:00,1.3618055952608585,1.3625
2023-03-07 03:15:00,1.3624223616629838,1.3619
2023-03-07 03:30:00,1.3619445777237416,1.3626
2023-03-07 03:45:00,1.3625481317222117,1.3628
2023-03-07 04:00:00,1.3627354591220617,1.3631
2023-03-07 04:15:00,1.3630752684563399,1.3628
2023-03-07 04:30:00,1.3628217573463917,1.3631
2023-03-07 04:45:00,1.3630948181957006,1.3632
2023-03-07 05:00:00,1.3631755695611238,1.3627
2023-03-07 05:15:00,1.3627433836519718,1.3631
2023-03-07 05:30:00,1.3630992147028445,1.363
2023-03-07 05:45:00,1.3630040464967488,1.3626
2023-03-07 06:00:00,1.3626543406009672,1.3627
2023-03-07 06:15:00,1.36271745185256,1.3632
2023-03-07 06:30:00,1.3631649719715118,1.3636
2023-03-07 06:45:00,1.3635752107083796,1.364
2023-03-07 07:00:00,1.3639827358216046,1.3641
2023-03-07 07:15:00,1.364092504966259,1.3644
2023-03-07 07:30:00,1.364373390495777,1.3643
2023-03-07 07:45:00,1.3642922334909438,1.3637
2023-03-07 08:00:00,1.36374194098711,1.3645
2023-03-07 08:15:00,1.3644734898209572,1.3646
2023-03-07 08:30:00,1.3646034473270177,1.3642
2023-03-07 08:45:00,1.364263283318281,1.3649
2023-03-07 09:00:00,1.364873433637619,1.3652
2023-03-07 09:15:00,1.365162240576744,1.3653
2023-03-07 09:30:00,1.3653037608861922,1.3668
2023-03-07 09:45:00,1.3666869049459696,1.3666
2023-03-07 10:00:00,1.3666103597491979,1.3715
2023-03-07 10:15:00,1.370743044221401,1.3714
2023-03-07 10:30:00,1.3717674293458462,1.3725
2023-03-07 10:45:00,1.3726389445781706,1.3724
2023-03-07 11:00:00,1.3719844547510147,1.3727
2023-03-07 11:15:00,1.3722496742784975,1.3738
2023-03-07 11:30:00,1.3733454602599142,1.3726
2023-03-07 11:45:00,1.3723547785699366,1.3738
2023-03-07 12:00:00,1.3734673642635344,1.3735
2023-03-07 12:15:00,1.3730697211503982,1.3729
2023-03-07 12:30:00,1.3725054892122746,1.3733
2023-03-07 12:45:00,1.372826401990652,1.3736
2023-03-07 13:00:00,1.3731064866423606,1.3744
2023-03-07 13:15:00,1.373832086098194,1.3745
2023-03-07 13:30:00,1.373985193133354,1.3753
2023-03-07 13:45:00,1.3746621553838252,1.3751
2023-03-07 14:00:00,1.3744440545141696,1.3752
2023-03-07 14:15:00,1.374598524081707,1.3758
2023-03-07 14:30:00,1.3751163862347602,1.3758
2023-03-07 14:45:00,1.375166207075119,1.376
2023-03-07 15:00:00,1.3753868416309356,1.3752
2023-03-07 15:15:00,1.3746159894585608,1.3747
2023-03-07 15:30:00,1.3741667365312575,1.3746
2023-03-07 15:45:00,1.3740856918573379,1.3752
2023-03-07 16:00:00,1.3746812745213508,1.3754
2023-03-07 16:15:00,1.37492169803977,1.3754
2023-03-07 16:30:00,1.3749414766013621,1.3754
2023-03-07 16:45:00,1.3748827545762061,1.3754
2023-03-07 17:00:00,1.374880341541767,1.3751
2023-03-07 17:15:00,1.3746597153067588,1.3749
2023-03-07 17:30:00,1.3745180244207382,1.375
2023-03-07 17:45:00,1.374616521990299,1.3749
2023-03-07 18:00:00,1.3745440519094467,1.3752
2023-03-07 18:15:00,1.3748447326421738,1.3753
2023-03-07 18:30:00,1.3749439582824705,1.3753
2023-03-07 18:45:00,1.3749533815979957,1.3751
2023-03-07 19:00:00,1.3747713119089602,1.3754
2023-03-07 19:15:00,1.3750530856847762,1.3756
2023-03-07 19:30:00,1.3752514683187007,1.3753
2023-03-07 19:45:00,1.375017763853073,1.375
2023-03-07 20:00:00,1.374732584786415,1.375
2023-03-07 20:15:00,1.3747078782260418,1.3752
2023-03-07 20:30:00,1.374910387980938,1.3749
2023-03-07 20:45:00,1.3746794855475424,1.3755
2023-03-07 21:00:00,1.3752249020576477,1.3754
2023-03-07 21:15:00,1.3751216449856758,1.376
2023-03-07 21:30:00,1.3756791266679762,1.3763
2023-03-07 21:45:00,1.3759583938002586,1.3769
2023-03-07 22:00:00,1.3764938045382498,1.3767
2023-03-07 22:15:00,1.3763183935761452,1.3769
2023-03-07 22:30:00,1.3764980772733688,1.377
2023-03-07 22:45:00,1.3765491420745848,1.3772
2023-03-07 23:00:00,1.3767583022356031,1.3767
2023-03-07 23:15:00,1.3763240018010139,1.3769
2023-03-07 23:30:00,1.376497657072544,1.3767
2023-03-07 23:45:00,1.3762894246816635,1.3762
2023-03-08 00:00:00,1.375860268586874,1.3765
2023-03-08 00:15:00,1.376140852487087,1.3767
2023-03-08 00:30:00,1.3763129226446151,1.3763
2023-03-08 00:45:00,1.3759730592250823,1.3763
2023-03-08 01:00:00,1.3759820415377615,1.376
2023-03-08 01:15:00,1.3756621522188186,1.3763
2023-03-08 01:30:00,1.3759545371055601,1.3758
2023-03-08 01:45:00,1.375551140153408,1.3758
2023-03-08 02:00:00,1.3755532120347023,1.3764
2023-03-08 02:15:00,1.3760569912195204,1.3766
2023-03-08 02:30:00,1.3762842803418636,1.3763
2023-03-08 02:45:00,1.3760238702416419,1.3764
2023-03-08 03:00:00,1.3760900352299212,1.3762
2023-03-08 03:15:00,1.3758624923229217,1.3758
2023-03-08 03:30:00,1.3755355656802652,1.3757
2023-03-08 03:45:00,1.3754797600984572,1.3761
2023-03-08 04:00:00,1.3758111196517944,1.3757
2023-03-08 04:15:00,1.3754699249029159,1.3761
2023-03-08 04:30:00,1.3758513299584387,1.3753
2023-03-08 04:45:00,1.3750645184755323,1.3758
2023-03-08 05:00:00,1.3755617325425147,1.3758
2023-03-08 05:15:00,1.3755702572107313,1.3756
2023-03-08 05:30:00,1.3754038951277732,1.3753
2023-03-08 05:45:00,1.3750995137155055,1.3754
2023-03-08 06:00:00,1.3751748315930366,1.3753
2023-03-08 06:15:00,1.375067468202114,1.3752
2023-03-08 06:30:00,1.375023682028055,1.3755
2023-03-08 06:45:00,1.3752793284654616,1.3758
